order_detail_id,order_id,product_id,quantity,unit_price,discount,line_total
DTL_000364,ORD_00204,PROD_0046,1,3200000.0,0.1,2880000.0
DTL_000365,ORD_00205,PROD_0041,2,7990000.0,0.0,15980000.0
DTL_000366,ORD_00206,PROD_0001,1,27500000.0,0.0,27500000.0
DTL_000367,ORD_00206,PROD_0034,1,180000.0,0.1,162000.0
DTL_000368,ORD_00206,PROD_0048,2,14900000.0,0.1,26820000.0
DTL_000369,ORD_00206,PROD_0004,1,9500000.0,0.0,9500000.0
DTL_000370,ORD_00207,PROD_0025,3,1350000.0,0.1,3645000.0
DTL_000371,ORD_00207,PROD_0027,2,190000.0,0.0,380000.0
DTL_000372,ORD_00208,PROD_0045,2,5290000.0,0.0,10580000.0
DTL_000373,ORD_00209,PROD_0040,2,2690000.0,0.0,5380000.0
DTL_000374,ORD_00210,PROD_0036,1,420000.0,0.1,378000.0
DTL_000375,ORD_00210,PROD_0031,2,15990000.0,0.0,31980000.0
DTL_000376,ORD_00211,PROD_0010,1,2200000.0,0.0,2200000.0
DTL_000377,ORD_00212,PROD_0019,2,720000.0,0.0,1440000.0
DTL_000378,ORD_00212,PROD_0014,2,350000.0,0.0,700000.0
DTL_000379,ORD_00213,PROD_0045,1,5290000.0,0.0,5290000.0
DTL_000380,ORD_00214,PROD_0004,1,9500000.0,0.1,8550000.0
DTL_000381,ORD_00214,PROD_0001,2,27500000.0,0.0,55000000.0
DTL_000382,ORD_00214,PROD_0048,1,14900000.0,0.0,14900000.0
DTL_000383,ORD_00214,PROD_0017,2,190000.0,0.0,380000.0
DTL_000384,ORD_00215,PROD_0012,5,550000.0,0.0,2750000.0
DTL_000385,ORD_00216,PROD_0009,1,2850000.0,0.0,2850000.0
DTL_000386,ORD_00216,PROD_0011,1,290000.0,0.05,275500.0
DTL_000387,ORD_00217,PROD_0041,2,7990000.0,0.0,15980000.0
DTL_000388,ORD_00217,PROD_0040,2,2690000.0,0.0,5380000.0
DTL_000389,ORD_00218,PROD_0011,1,290000.0,0.0,290000.0
DTL_000390,ORD_00218,PROD_0027,1,190000.0,0.1,171000.0
DTL_000391,ORD_00219,PROD_0049,1,1990000.0,0.0,1990000.0
DTL_000392,ORD_00219,PROD_0042,3,2890000.0,0.0,8670000.0
DTL_000393,ORD_00219,PROD_0001,1,27500000.0,0.15,23375000.0
DTL_000394,ORD_00219,PROD_0008,1,8490000.0,0.0,8490000.0
DTL_000395,ORD_00220,PROD_0050,2,1190000.0,0.0,2380000.0
DTL_000396,ORD_00220,PROD_0024,1,4490000.0,0.1,4041000.0
DTL_000397,ORD_00220,PROD_0033,1,990000.0,0.0,990000.0
DTL_000398,ORD_00221,PROD_0028,1,150000.0,0.05,142500.0
DTL_000399,ORD_00221,PROD_0007,3,2450000.0,0.05,6982500.0
DTL_000400,ORD_00221,PROD_0014,1,350000.0,0.1,315000.0
DTL_000401,ORD_00222,PROD_0004,1,9500000.0,0.0,9500000.0
DTL_000402,ORD_00223,PROD_0026,1,290000.0,0.0,290000.0
DTL_000403,ORD_00223,PROD_0028,1,150000.0,0.0,150000.0
DTL_000404,ORD_00224,PROD_0005,3,11500000.0,0.0,34500000.0
DTL_000405,ORD_00224,PROD_0023,2,1990000.0,0.0,3980000.0
DTL_000406,ORD_00225,PROD_0015,1,690000.0,0.0,690000.0
DTL_000407,ORD_00226,PROD_0036,1,420000.0,0.0,420000.0
DTL_000408,ORD_00226,PROD_0010,1,2200000.0,0.0,2200000.0
DTL_000409,ORD_00227,PROD_0042,2,2890000.0,0.0,5780000.0
DTL_000410,ORD_00228,PROD_0036,1,420000.0,0.0,420000.0
DTL_000411,ORD_00228,PROD_0030,1,75000.0,0.0,75000.0
DTL_000412,ORD_00228,PROD_0042,2,2890000.0,0.0,5780000.0
DTL_000413,ORD_00229,PROD_0005,3,11500000.0,0.0,34500000.0
DTL_000414,ORD_00230,PROD_0028,1,150000.0,0.05,142500.0
DTL_000415,ORD_00230,PROD_0011,2,290000.0,0.0,580000.0
DTL_000416,ORD_00230,PROD_0001,1,27500000.0,0.0,27500000.0
DTL_000417,ORD_00231,PROD_0007,1,2450000.0,0.0,2450000.0
DTL_000418,ORD_00231,PROD_0012,1,550000.0,0.05,522500.0
DTL_000419,ORD_00232,PROD_0033,2,990000.0,0.0,1980000.0
DTL_000420,ORD_00232,PROD_0041,2,7990000.0,0.0,15980000.0
DTL_000421,ORD_00232,PROD_0002,1,24000000.0,0.0,24000000.0
DTL_000422,ORD_00233,PROD_0033,1,990000.0,0.0,990000.0
DTL_000423,ORD_00234,PROD_0009,1,2850000.0,0.0,2850000.0
DTL_000424,ORD_00234,PROD_0029,1,520000.0,0.1,468000.0
DTL_000425,ORD_00235,PROD_0024,1,4490000.0,0.0,4490000.0
DTL_000426,ORD_00236,PROD_0042,1,2890000.0,0.05,2745500.0
DTL_000427,ORD_00237,PROD_0025,1,1350000.0,0.0,1350000.0
DTL_000428,ORD_00238,PROD_0023,1,1990000.0,0.0,1990000.0
DTL_000429,ORD_00239,PROD_0033,1,990000.0,0.0,990000.0
DTL_000430,ORD_00240,PROD_0022,2,7900000.0,0.0,15800000.0
DTL_000431,ORD_00241,PROD_0009,1,2850000.0,0.0,2850000.0
DTL_000432,ORD_00242,PROD_0012,1,550000.0,0.0,550000.0
DTL_000433,ORD_00243,PROD_0031,1,15990000.0,0.0,15990000.0
DTL_000434,ORD_00243,PROD_0011,1,290000.0,0.0,290000.0
DTL_000435,ORD_00244,PROD_0005,1,11500000.0,0.0,11500000.0
DTL_000436,ORD_00244,PROD_0015,1,690000.0,0.0,690000.0
DTL_000437,ORD_00245,PROD_0039,1,1250000.0,0.0,1250000.0
DTL_000438,ORD_00245,PROD_0003,1,21900000.0,0.0,21900000.0
DTL_000439,ORD_00245,PROD_0035,1,650000.0,0.05,617500.0
DTL_000440,ORD_00246,PROD_0031,2,15990000.0,0.0,31980000.0
DTL_000441,ORD_00247,PROD_0006,1,2100000.0,0.0,2100000.0
DTL_000442,ORD_00247,PROD_0019,1,720000.0,0.0,720000.0
DTL_000443,ORD_00248,PROD_0045,1,5290000.0,0.0,5290000.0
DTL_000444,ORD_00248,PROD_0021,1,4290000.0,0.0,4290000.0
DTL_000445,ORD_00249,PROD_0026,1,290000.0,0.0,290000.0
DTL_000446,ORD_00249,PROD_0049,1,1990000.0,0.0,1990000.0
DTL_000447,ORD_00249,PROD_0014,1,350000.0,0.15,297500.0
DTL_000448,ORD_00249,PROD_0027,1,190000.0,0.05,180500.0
DTL_000449,ORD_00250,PROD_0033,1,990000.0,0.0,990000.0
DTL_000450,ORD_00251,PROD_0031,1,15990000.0,0.0,15990000.0
DTL_000451,ORD_00251,PROD_0039,1,1250000.0,0.0,1250000.0
DTL_000452,ORD_00251,PROD_0028,2,150000.0,0.1,270000.0
DTL_000453,ORD_00252,PROD_0012,1,550000.0,0.0,550000.0
DTL_000454,ORD_00252,PROD_0041,1,7990000.0,0.05,7590500.0
DTL_000455,ORD_00252,PROD_0032,1,4990000.0,0.0,4990000.0
DTL_000456,ORD_00253,PROD_0024,1,4490000.0,0.15,3816500.0
DTL_000457,ORD_00253,PROD_0016,1,790000.0,0.0,790000.0
DTL_000458,ORD_00254,PROD_0005,1,11500000.0,0.05,10925000.0
DTL_000459,ORD_00254,PROD_0006,1,2100000.0,0.0,2100000.0
DTL_000460,ORD_00255,PROD_0037,1,5200000.0,0.0,5200000.0
DTL_000461,ORD_00255,PROD_0001,1,27500000.0,0.0,27500000.0
DTL_000462,ORD_00255,PROD_0017,1,190000.0,0.0,190000.0
DTL_000463,ORD_00256,PROD_0049,3,1990000.0,0.0,5970000.0
DTL_000464,ORD_00256,PROD_0022,1,7900000.0,0.0,7900000.0
DTL_000465,ORD_00257,PROD_0015,1,690000.0,0.0,690000.0
DTL_000466,ORD_00257,PROD_0021,1,4290000.0,0.05,4075500.0
DTL_000467,ORD_00258,PROD_0012,1,550000.0,0.0,550000.0
DTL_000468,ORD_00258,PROD_0031,1,15990000.0,0.0,15990000.0
DTL_000469,ORD_00259,PROD_0014,2,350000.0,0.05,665000.0
DTL_000470,ORD_00259,PROD_0015,1,690000.0,0.05,655500.0
DTL_000471,ORD_00259,PROD_0013,1,490000.0,0.0,490000.0
DTL_000472,ORD_00260,PROD_0024,1,4490000.0,0.15,3816500.0
DTL_000473,ORD_00260,PROD_0040,2,2690000.0,0.1,4842000.0
DTL_000474,ORD_00260,PROD_0021,1,4290000.0,0.15,3646500.0
DTL_000475,ORD_00261,PROD_0028,1,150000.0,0.0,150000.0
DTL_000476,ORD_00262,PROD_0045,1,5290000.0,0.0,5290000.0
DTL_000477,ORD_00262,PROD_0034,1,180000.0,0.0,180000.0
DTL_000478,ORD_00262,PROD_0030,1,75000.0,0.0,75000.0
DTL_000479,ORD_00262,PROD_0021,1,4290000.0,0.0,4290000.0
DTL_000480,ORD_00263,PROD_0032,1,4990000.0,0.0,4990000.0
DTL_000481,ORD_00264,PROD_0009,3,2850000.0,0.0,8550000.0
DTL_000482,ORD_00265,PROD_0048,1,14900000.0,0.05,14155000.0
DTL_000483,ORD_00266,PROD_0020,1,490000.0,0.0,490000.0
DTL_000484,ORD_00266,PROD_0017,1,190000.0,0.0,190000.0
DTL_000485,ORD_00267,PROD_0017,1,190000.0,0.0,190000.0
DTL_000486,ORD_00267,PROD_0024,2,4490000.0,0.0,8980000.0
DTL_000487,ORD_00268,PROD_0042,1,2890000.0,0.05,2745500.0
DTL_000488,ORD_00268,PROD_0035,1,650000.0,0.0,650000.0
DTL_000489,ORD_00269,PROD_0010,1,2200000.0,0.1,1980000.0
DTL_000490,ORD_00269,PROD_0011,1,290000.0,0.0,290000.0
DTL_000491,ORD_00270,PROD_0019,2,720000.0,0.0,1440000.0
DTL_000492,ORD_00271,PROD_0034,1,180000.0,0.0,180000.0
DTL_000493,ORD_00271,PROD_0029,1,520000.0,0.05,494000.0
DTL_000494,ORD_00272,PROD_0031,1,15990000.0,0.0,15990000.0
DTL_000495,ORD_00273,PROD_0025,1,1350000.0,0.0,1350000.0
DTL_000496,ORD_00274,PROD_0023,2,1990000.0,0.0,3980000.0
DTL_000497,ORD_00275,PROD_0030,2,75000.0,0.1,135000.0
DTL_000498,ORD_00275,PROD_0041,1,7990000.0,0.0,7990000.0
DTL_000499,ORD_00276,PROD_0024,1,4490000.0,0.0,4490000.0
DTL_000500,ORD_00277,PROD_0031,1,15990000.0,0.0,15990000.0
DTL_000501,ORD_00278,PROD_0001,1,27500000.0,0.0,27500000.0
DTL_000502,ORD_00278,PROD_0036,1,420000.0,0.0,420000.0
DTL_000503,ORD_00279,PROD_0034,2,180000.0,0.0,360000.0
DTL_000504,ORD_00279,PROD_0049,1,1990000.0,0.0,1990000.0
DTL_000505,ORD_00280,PROD_0008,1,8490000.0,0.0,8490000.0
DTL_000506,ORD_00281,PROD_0035,1,650000.0,0.15,552500.0
DTL_000507,ORD_00282,PROD_0001,1,27500000.0,0.0,27500000.0
DTL_000508,ORD_00283,PROD_0049,3,1990000.0,0.0,5970000.0
DTL_000509,ORD_00284,PROD_0017,1,190000.0,0.05,180500.0
DTL_000510,ORD_00284,PROD_0025,1,1350000.0,0.05,1282500.0
DTL_000511,ORD_00284,PROD_0001,1,27500000.0,0.05,26125000.0
DTL_000512,ORD_00285,PROD_0044,3,890000.0,0.0,2670000.0
DTL_000513,ORD_00285,PROD_0020,2,490000.0,0.05,931000.0
DTL_000514,ORD_00286,PROD_0004,2,9500000.0,0.0,19000000.0
DTL_000515,ORD_00287,PROD_0026,1,290000.0,0.0,290000.0
DTL_000516,ORD_00287,PROD_0016,2,790000.0,0.0,1580000.0
DTL_000517,ORD_00288,PROD_0006,1,2100000.0,0.0,2100000.0
DTL_000518,ORD_00289,PROD_0015,1,690000.0,0.0,690000.0
DTL_000519,ORD_00290,PROD_0009,1,2850000.0,0.0,2850000.0
DTL_000520,ORD_00291,PROD_0035,1,650000.0,0.0,650000.0
DTL_000521,ORD_00291,PROD_0023,2,1990000.0,0.0,3980000.0
DTL_000522,ORD_00292,PROD_0035,1,650000.0,0.0,650000.0
DTL_000523,ORD_00292,PROD_0024,1,4490000.0,0.0,4490000.0
DTL_000524,ORD_00292,PROD_0030,1,75000.0,0.1,67500.0
DTL_000525,ORD_00293,PROD_0044,1,890000.0,0.0,890000.0
DTL_000526,ORD_00294,PROD_0043,1,3990000.0,0.05,3790500.0
DTL_000527,ORD_00295,PROD_0037,1,5200000.0,0.0,5200000.0
DTL_000528,ORD_00296,PROD_0014,1,350000.0,0.1,315000.0
DTL_000529,ORD_00297,PROD_0004,1,9500000.0,0.0,9500000.0
DTL_000530,ORD_00297,PROD_0040,1,2690000.0,0.0,2690000.0
DTL_000531,ORD_00298,PROD_0034,1,180000.0,0.0,180000.0
DTL_000532,ORD_00299,PROD_0045,1,5290000.0,0.0,5290000.0
DTL_000533,ORD_00299,PROD_0043,2,3990000.0,0.0,7980000.0
DTL_000534,ORD_00300,PROD_0021,1,4290000.0,0.0,4290000.0
DTL_000535,ORD_00300,PROD_0036,2,420000.0,0.0,840000.0
DTL_000536,ORD_00300,PROD_0024,1,4490000.0,0.0,4490000.0
DTL_000537,ORD_00301,PROD_0001,1,27500000.0,0.0,27500000.0
DTL_000538,ORD_00301,PROD_0047,5,1690000.0,0.0,8450000.0
DTL_000539,ORD_00301,PROD_0003,1,21900000.0,0.0,21900000.0
DTL_000540,ORD_00301,PROD_0019,2,720000.0,0.0,1440000.0
DTL_000541,ORD_00302,PROD_0030,1,75000.0,0.0,75000.0
DTL_000542,ORD_00303,PROD_0037,2,5200000.0,0.05,9880000.0
DTL_000543,ORD_00303,PROD_0014,2,350000.0,0.0,700000.0
DTL_000544,ORD_00304,PROD_0037,1,5200000.0,0.0,5200000.0
DTL_000545,ORD_00304,PROD_0025,2,1350000.0,0.0,2700000.0
DTL_000546,ORD_00305,PROD_0041,1,7990000.0,0.0,7990000.0
DTL_000547,ORD_00305,PROD_0025,1,1350000.0,0.0,1350000.0
DTL_000548,ORD_00306,PROD_0037,1,5200000.0,0.0,5200000.0
DTL_000549,ORD_00306,PROD_0033,2,990000.0,0.0,1980000.0
DTL_000550,ORD_00307,PROD_0026,1,290000.0,0.05,275500.0
DTL_000551,ORD_00308,PROD_0013,1,490000.0,0.05,465500.0
DTL_000552,ORD_00308,PROD_0036,1,420000.0,0.0,420000.0
DTL_000553,ORD_00309,PROD_0027,1,190000.0,0.0,190000.0
DTL_000554,ORD_00310,PROD_0040,3,2690000.0,0.0,8070000.0
DTL_000555,ORD_00310,PROD_0029,1,520000.0,0.0,520000.0
DTL_000556,ORD_00310,PROD_0010,2,2200000.0,0.0,4400000.0
DTL_000557,ORD_00310,PROD_0003,2,21900000.0,0.0,43800000.0
DTL_000558,ORD_00311,PROD_0002,1,24000000.0,0.0,24000000.0
DTL_000559,ORD_00311,PROD_0022,1,7900000.0,0.0,7900000.0
DTL_000560,ORD_00312,PROD_0043,1,3990000.0,0.0,3990000.0
DTL_000561,ORD_00313,PROD_0042,3,2890000.0,0.0,8670000.0
DTL_000562,ORD_00314,PROD_0042,3,2890000.0,0.0,8670000.0
DTL_000563,ORD_00314,PROD_0025,2,1350000.0,0.1,2430000.0
DTL_000564,ORD_00314,PROD_0015,1,690000.0,0.0,690000.0
DTL_000565,ORD_00315,PROD_0034,1,180000.0,0.0,180000.0
DTL_000566,ORD_00316,PROD_0016,1,790000.0,0.0,790000.0
DTL_000567,ORD_00316,PROD_0033,1,990000.0,0.0,990000.0
DTL_000568,ORD_00317,PROD_0006,1,2100000.0,0.15,1785000.0
DTL_000569,ORD_00317,PROD_0047,1,1690000.0,0.0,1690000.0
DTL_000570,ORD_00318,PROD_0022,1,7900000.0,0.0,7900000.0
DTL_000571,ORD_00318,PROD_0029,1,520000.0,0.0,520000.0
DTL_000572,ORD_00318,PROD_0035,1,650000.0,0.0,650000.0
DTL_000573,ORD_00319,PROD_0036,1,420000.0,0.05,399000.0
DTL_000574,ORD_00320,PROD_0020,3,490000.0,0.0,1470000.0
DTL_000575,ORD_00320,PROD_0029,2,520000.0,0.0,1040000.0
DTL_000576,ORD_00320,PROD_0048,1,14900000.0,0.05,14155000.0
DTL_000577,ORD_00320,PROD_0041,1,7990000.0,0.0,7990000.0
DTL_000578,ORD_00321,PROD_0045,2,5290000.0,0.0,10580000.0
DTL_000579,ORD_00322,PROD_0011,1,290000.0,0.0,290000.0
DTL_000580,ORD_00322,PROD_0013,3,490000.0,0.1,1323000.0
DTL_000581,ORD_00323,PROD_0029,2,520000.0,0.0,1040000.0
DTL_000582,ORD_00324,PROD_0026,3,290000.0,0.0,870000.0
DTL_000583,ORD_00324,PROD_0040,1,2690000.0,0.0,2690000.0
DTL_000584,ORD_00325,PROD_0016,1,790000.0,0.05,750500.0
DTL_000585,ORD_00325,PROD_0034,1,180000.0,0.0,180000.0
DTL_000586,ORD_00325,PROD_0035,1,650000.0,0.0,650000.0
DTL_000587,ORD_00326,PROD_0019,1,720000.0,0.0,720000.0
DTL_000588,ORD_00327,PROD_0033,1,990000.0,0.05,940500.0
DTL_000589,ORD_00328,PROD_0030,1,75000.0,0.05,71250.0
DTL_000590,ORD_00329,PROD_0046,1,3200000.0,0.0,3200000.0
DTL_000591,ORD_00330,PROD_0003,1,21900000.0,0.0,21900000.0
DTL_000592,ORD_00330,PROD_0050,2,1190000.0,0.1,2142000.0
DTL_000593,ORD_00331,PROD_0020,2,490000.0,0.15,833000.0
DTL_000594,ORD_00332,PROD_0017,1,190000.0,0.1,171000.0
DTL_000595,ORD_00332,PROD_0001,1,27500000.0,0.0,27500000.0
DTL_000596,ORD_00333,PROD_0006,1,2100000.0,0.0,2100000.0
DTL_000597,ORD_00334,PROD_0003,2,21900000.0,0.0,43800000.0
DTL_000598,ORD_00334,PROD_0010,2,2200000.0,0.0,4400000.0
DTL_000599,ORD_00335,PROD_0040,1,2690000.0,0.0,2690000.0
DTL_000600,ORD_00335,PROD_0043,2,3990000.0,0.0,7980000.0
DTL_000601,ORD_00336,PROD_0025,2,1350000.0,0.05,2565000.0
DTL_000602,ORD_00337,PROD_0027,1,190000.0,0.0,190000.0
DTL_000603,ORD_00338,PROD_0045,3,5290000.0,0.15,13489500.0
DTL_000604,ORD_00338,PROD_0039,1,1250000.0,0.0,1250000.0
DTL_000605,ORD_00339,PROD_0040,1,2690000.0,0.0,2690000.0
DTL_000606,ORD_00339,PROD_0037,1,5200000.0,0.0,5200000.0
DTL_000607,ORD_00339,PROD_0032,1,4990000.0,0.05,4740500.0
DTL_000608,ORD_00340,PROD_0027,1,190000.0,0.0,190000.0
DTL_000609,ORD_00340,PROD_0003,1,21900000.0,0.0,21900000.0
DTL_000610,ORD_00341,PROD_0036,1,420000.0,0.0,420000.0
DTL_000611,ORD_00342,PROD_0013,1,490000.0,0.0,490000.0
DTL_000612,ORD_00342,PROD_0022,1,7900000.0,0.0,7900000.0
DTL_000613,ORD_00342,PROD_0044,1,890000.0,0.0,890000.0
DTL_000614,ORD_00343,PROD_0004,1,9500000.0,0.0,9500000.0
DTL_000615,ORD_00343,PROD_0034,1,180000.0,0.0,180000.0
DTL_000616,ORD_00343,PROD_0020,1,490000.0,0.0,490000.0
DTL_000617,ORD_00344,PROD_0041,1,7990000.0,0.0,7990000.0
DTL_000618,ORD_00344,PROD_0035,1,650000.0,0.05,617500.0
DTL_000619,ORD_00344,PROD_0011,1,290000.0,0.1,261000.0
DTL_000620,ORD_00344,PROD_0037,2,5200000.0,0.0,10400000.0
DTL_000621,ORD_00345,PROD_0012,1,550000.0,0.0,550000.0
DTL_000622,ORD_00345,PROD_0008,1,8490000.0,0.0,8490000.0
DTL_000623,ORD_00346,PROD_0031,2,15990000.0,0.0,31980000.0
DTL_000624,ORD_00347,PROD_0034,1,180000.0,0.0,180000.0
DTL_000625,ORD_00347,PROD_0044,1,890000.0,0.1,801000.0
DTL_000626,ORD_00347,PROD_0009,1,2850000.0,0.0,2850000.0
DTL_000627,ORD_00348,PROD_0043,1,3990000.0,0.0,3990000.0
DTL_000628,ORD_00348,PROD_0048,1,14900000.0,0.1,13410000.0
DTL_000629,ORD_00349,PROD_0043,1,3990000.0,0.0,3990000.0
DTL_000630,ORD_00349,PROD_0008,1,8490000.0,0.15,7216500.0
DTL_000631,ORD_00350,PROD_0046,2,3200000.0,0.0,6400000.0
DTL_000632,ORD_00351,PROD_0002,1,24000000.0,0.0,24000000.0
DTL_000633,ORD_00352,PROD_0038,2,2590000.0,0.0,5180000.0
DTL_000634,ORD_00352,PROD_0041,1,7990000.0,0.0,7990000.0
DTL_000635,ORD_00353,PROD_0006,1,2100000.0,0.0,2100000.0
DTL_000636,ORD_00353,PROD_0045,1,5290000.0,0.05,5025500.0
DTL_000637,ORD_00354,PROD_0026,3,290000.0,0.0,870000.0
DTL_000638,ORD_00354,PROD_0012,2,550000.0,0.0,1100000.0
DTL_000639,ORD_00354,PROD_0045,1,5290000.0,0.0,5290000.0
DTL_000640,ORD_00355,PROD_0039,1,1250000.0,0.0,1250000.0
DTL_000641,ORD_00355,PROD_0037,2,5200000.0,0.05,9880000.0
DTL_000642,ORD_00356,PROD_0027,1,190000.0,0.0,190000.0
DTL_000643,ORD_00357,PROD_0028,2,150000.0,0.0,300000.0
DTL_000644,ORD_00357,PROD_0037,1,5200000.0,0.0,5200000.0
DTL_000645,ORD_00358,PROD_0007,2,2450000.0,0.0,4900000.0
DTL_000646,ORD_00359,PROD_0042,1,2890000.0,0.0,2890000.0
DTL_000647,ORD_00360,PROD_0019,1,720000.0,0.0,720000.0
DTL_000648,ORD_00360,PROD_0025,1,1350000.0,0.1,1215000.0
DTL_000649,ORD_00361,PROD_0038,1,2590000.0,0.0,2590000.0
DTL_000650,ORD_00361,PROD_0001,1,27500000.0,0.0,27500000.0
DTL_000651,ORD_00361,PROD_0040,1,2690000.0,0.0,2690000.0
DTL_000652,ORD_00361,PROD_0033,2,990000.0,0.05,1881000.0
DTL_000653,ORD_00362,PROD_0026,1,290000.0,0.0,290000.0
DTL_000654,ORD_00362,PROD_0041,1,7990000.0,0.0,7990000.0
DTL_000655,ORD_00363,PROD_0024,1,4490000.0,0.1,4041000.0
DTL_000656,ORD_00363,PROD_0027,1,190000.0,0.0,190000.0
DTL_000657,ORD_00363,PROD_0010,1,2200000.0,0.0,2200000.0
DTL_000658,ORD_00364,PROD_0045,1,5290000.0,0.0,5290000.0
DTL_000659,ORD_00364,PROD_0039,1,1250000.0,0.05,1187500.0
DTL_000660,ORD_00364,PROD_0028,1,150000.0,0.0,150000.0
DTL_000661,ORD_00365,PROD_0035,1,650000.0,0.0,650000.0
DTL_000662,ORD_00366,PROD_0006,5,2100000.0,0.15,8925000.0
DTL_000663,ORD_00366,PROD_0010,2,2200000.0,0.0,4400000.0
DTL_000664,ORD_00366,PROD_0047,1,1690000.0,0.1,1521000.0
DTL_000665,ORD_00366,PROD_0034,1,180000.0,0.0,180000.0
DTL_000666,ORD_00367,PROD_0033,1,990000.0,0.0,990000.0
DTL_000667,ORD_00367,PROD_0031,1,15990000.0,0.15,13591500.0
DTL_000668,ORD_00368,PROD_0037,1,5200000.0,0.0,5200000.0
DTL_000669,ORD_00368,PROD_0017,1,190000.0,0.0,190000.0
DTL_000670,ORD_00369,PROD_0018,1,890000.0,0.0,890000.0
DTL_000671,ORD_00369,PROD_0017,2,190000.0,0.0,380000.0
DTL_000672,ORD_00370,PROD_0012,1,550000.0,0.05,522500.0
DTL_000673,ORD_00371,PROD_0039,5,1250000.0,0.05,5937500.0
DTL_000674,ORD_00371,PROD_0010,1,2200000.0,0.0,2200000.0
DTL_000675,ORD_00371,PROD_0032,1,4990000.0,0.0,4990000.0
DTL_000676,ORD_00371,PROD_0049,2,1990000.0,0.0,3980000.0
DTL_000677,ORD_00372,PROD_0031,3,15990000.0,0.1,43173000.0
DTL_000678,ORD_00372,PROD_0048,1,14900000.0,0.0,14900000.0
DTL_000679,ORD_00373,PROD_0029,1,520000.0,0.0,520000.0
DTL_000680,ORD_00374,PROD_0042,1,2890000.0,0.0,2890000.0
DTL_000681,ORD_00374,PROD_0018,1,890000.0,0.0,890000.0
DTL_000682,ORD_00375,PROD_0044,5,890000.0,0.0,4450000.0
DTL_000683,ORD_00375,PROD_0045,1,5290000.0,0.0,5290000.0
DTL_000684,ORD_00376,PROD_0047,1,1690000.0,0.0,1690000.0
DTL_000685,ORD_00377,PROD_0041,2,7990000.0,0.0,15980000.0
DTL_000686,ORD_00377,PROD_0008,1,8490000.0,0.1,7641000.0
DTL_000687,ORD_00377,PROD_0046,1,3200000.0,0.15,2720000.0
DTL_000688,ORD_00377,PROD_0006,2,2100000.0,0.0,4200000.0
DTL_000689,ORD_00378,PROD_0018,1,890000.0,0.0,890000.0
DTL_000690,ORD_00378,PROD_0050,2,1190000.0,0.0,2380000.0
DTL_000691,ORD_00378,PROD_0028,2,150000.0,0.0,300000.0
DTL_000692,ORD_00379,PROD_0017,1,190000.0,0.1,171000.0
DTL_000693,ORD_00379,PROD_0012,1,550000.0,0.0,550000.0
DTL_000694,ORD_00379,PROD_0029,1,520000.0,0.0,520000.0
DTL_000695,ORD_00379,PROD_0005,2,11500000.0,0.0,23000000.0
DTL_000696,ORD_00380,PROD_0037,2,5200000.0,0.05,9880000.0
DTL_000697,ORD_00381,PROD_0018,2,890000.0,0.1,1602000.0
DTL_000698,ORD_00381,PROD_0010,1,2200000.0,0.0,2200000.0
DTL_000699,ORD_00382,PROD_0045,2,5290000.0,0.0,10580000.0
DTL_000700,ORD_00383,PROD_0042,1,2890000.0,0.0,2890000.0
DTL_000701,ORD_00384,PROD_0012,1,550000.0,0.0,550000.0
DTL_000702,ORD_00384,PROD_0036,1,420000.0,0.0,420000.0
DTL_000703,ORD_00385,PROD_0013,1,490000.0,0.15,416500.0
DTL_000704,ORD_00386,PROD_0029,1,520000.0,0.0,520000.0
DTL_000705,ORD_00386,PROD_0002,2,24000000.0,0.0,48000000.0
DTL_000706,ORD_00387,PROD_0015,1,690000.0,0.0,690000.0
DTL_000707,ORD_00387,PROD_0005,1,11500000.0,0.0,11500000.0
DTL_000708,ORD_00388,PROD_0004,3,9500000.0,0.05,27075000.0
DTL_000709,ORD_00389,PROD_0007,1,2450000.0,0.0,2450000.0
DTL_000710,ORD_00389,PROD_0008,1,8490000.0,0.0,8490000.0
DTL_000711,ORD_00389,PROD_0032,1,4990000.0,0.05,4740500.0
DTL_000712,ORD_00390,PROD_0014,2,350000.0,0.0,700000.0
DTL_000713,ORD_00391,PROD_0036,1,420000.0,0.1,378000.0
DTL_000714,ORD_00391,PROD_0011,1,290000.0,0.0,290000.0
DTL_000715,ORD_00392,PROD_0006,3,2100000.0,0.05,5985000.0
DTL_000716,ORD_00392,PROD_0001,1,27500000.0,0.0,27500000.0
DTL_000717,ORD_00392,PROD_0012,1,550000.0,0.05,522500.0
DTL_000718,ORD_00393,PROD_0012,1,550000.0,0.0,550000.0
DTL_000719,ORD_00394,PROD_0036,1,420000.0,0.0,420000.0
DTL_000720,ORD_00395,PROD_0041,1,7990000.0,0.0,7990000.0
DTL_000721,ORD_00395,PROD_0043,1,3990000.0,0.0,3990000.0
DTL_000722,ORD_00396,PROD_0019,1,720000.0,0.0,720000.0
DTL_000723,ORD_00396,PROD_0014,2,350000.0,0.05,665000.0
DTL_000724,ORD_00397,PROD_0032,1,4990000.0,0.1,4491000.0
DTL_000725,ORD_00397,PROD_0033,2,990000.0,0.0,1980000.0
DTL_000726,ORD_00398,PROD_0021,1,4290000.0,0.05,4075500.0
DTL_000727,ORD_00398,PROD_0015,2,690000.0,0.0,1380000.0
DTL_000728,ORD_00399,PROD_0040,1,2690000.0,0.0,2690000.0
